plot,tree no.,species,DBH1979,Cnpy1979,rem1979,DBH1983,Cnpy1983,rem1983,DBH1989,Cnpy1989,rem1989,DBH1994,Cnpy1994,rem1994,DBH1999,Cnpy1999,rem1999,DBH2009,Cnpy2009,rem2009
B-3,100,76,4.5,4,1,4.9,4,0,5.2,4,0,5.5,4,0,6,4,0,7.1,4,0
B-3,553,76,0,0,0,1,4,0,1.3,4,0,1.4,4,123,0,0,9,0,0,0
B-3,101,40,27.6,2,0,28.1,1,0,28.8,2,0,29.3,2,0,29.9,2,0,31.5,2,0
B-3,640,49,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0,2,4,3
B-3,103,76,5.1,4,14,5.2,4,2,5.3,4,21,5.5,4,12,5.6,4,12,5.8,4,1
B-3,104,66,11.1,2,1,11.7,3,0,12.3,3,1,13,3,1,14.1,3,1,0,0,9
B-3,105,76,6.6,4,82,7.1,4,8,7.6,4,8,7.9,4,0,8.5,4,0,9.5,4,0
B-4,64,76,1.5,4,81,2.2,4,0,2.6,4,0,2.7,4,0,2.7,4,0,3.4,4,0
B-4,65,40,35.5,1,0,36.9,1,0,38.3,1,0,39.5,1,0,41,1,0,43.6,1,0
B-4,66,76,2.7,4,8,2.8,4,0,3.1,4,0,3.1,4,1,0,0,9,0,0,0
B-4,67,76,1.8,4,81,2,4,8,2.4,4,1,2.4,4,1,0,0,9,0,0,0
B-4,68,76,4.6,4,0,5.5,4,0,6.5,4,0,7.5,4,0,8.3,4,0,11.2,4,0
B-4,69,76,2,4,813,2.2,4,38,2.3,4,38,2.5,4,31,0,0,9,0,0,0
B-4,70,76,1.9,4,81,2.3,4,8,2.7,4,81,2.6,4,1,2.6,4,1,3.3,4,31
B-4,71,76,1.4,4,8,1.4,4,8,1.4,4,81,1.4,4,1,0,0,9,0,0,0
B-4,677,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,4,0
B-4,72,76,2.7,4,8,3,4,8,3,4,8,3.1,4,3,3.3,4,0,3.7,4,3
B-4,73,76,4.3,4,0,4.6,4,0,4.9,4,1,5.2,4,1,0,0,9,0,0,0
B-4,74,76,5.4,4,8,6.3,4,8,7.2,4,0,8.5,4,0,9.2,4,0,11,3,0
B-4,678,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,1
B-4,75,76,3.5,4,8,3.8,4,8,4,4,0,4.2,4,0,4.6,4,0,4.9,4,0
B-4,76,76,1.3,4,812,1.4,4,82,1.4,4,2,1.4,4,2,1.5,4,0,1.6,4,1
B-4,77,76,1.3,4,81,1.4,4,8,1.4,4,8,1.6,4,0,1.7,4,0,2,4,0
B-4,78,40,22.5,2,0,23.3,2,0,24.5,2,1,0,0,9,0,0,0,0,0,0
B-4,79,76,2.5,4,8,2.7,4,83,0,0,9,0,0,0,0,0,0,0,0,0
B-4,80,76,1.2,4,81,1.2,4,8,1.2,4,3,1.2,4,123,0,0,9,0,0,0
B-4,81,76,3.2,4,81,3.3,4,8,3.3,4,0,3.5,4,0,3.6,4,0,3.7,4,0
B-4,82,76,3.1,4,8,3.2,4,8,3.2,4,0,3.5,4,0,3.9,4,0,4.5,4,1
B-4,83,76,6.1,4,1,7.5,4,0,8.9,4,1,9.2,4,1,9.9,3,1,14,3,1
B-4,84,76,6.5,4,1,7.7,4,0,8.4,4,1,8.6,4,1,9.4,3,1,11.1,3,1
B-4,85,76,3.6,4,0,4.2,4,0,4.6,4,0,4.8,4,0,4.9,4,0,5,4,0
B-4,86,76,1.1,4,812,1.1,4,2,0,0,9,0,0,0,0,0,0,0,0,0
B-4,679,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
B-4,630,76,0,0,0,0,0,0,0,0,0,1,4,2,1.1,4,2,1.4,4,0
B-4,87,76,7.6,4,0,8.3,4,0,9.4,4,0,11.2,3,0,12.5,3,1,14.6,3,1
B-4,88,76,4.1,4,812,4.6,4,8,4.9,4,0,5,4,0,5.2,4,2,0,0,9
B-4,89,76,1.8,4,81,2,4,0,2.1,4,0,2.4,4,21,2.4,4,12,0,0,9
B-4,646,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,2,1.7,4,0
B-4,609,76,0,0,0,0,0,0,1.1,4,0,1.2,4,0,1.6,4,0,2.2,4,0
B-4,90,76,35.1,2,1,35.4,1,0,36.2,2,1,36.9,2,1,37.7,2,1,39,2,1
B-4,631,76,0,0,0,0,0,0,0,0,0,1.1,4,0,1.2,4,1,0,0,9
B-4,647,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,0,0,9
B-4,648,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,1,1.7,4,1
B-4,91,76,1.7,4,8,2,4,8,2.2,4,0,2.4,4,0,2.9,4,0,0,0,9
B-4,680,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
B-4,681,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
B-4,649,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.6,4,0
B-4,682,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,3
B-4,683,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
B-4,650,76,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0,2.3,4,0
B-4,684,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,1
B-4,610,76,0,0,0,0,0,0,1,4,0,1.2,4,0,1.3,4,0,1.8,4,0
B-4,685,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
B-4,651,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.2,4,3
B-4,92,76,9.1,4,1,10,4,0,10.4,4,0,10.9,4,0,11.4,4,0,12.2,4,0
B-4,686,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
B-4,652,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.4,4,1
B-4,632,49,0,0,0,0,0,0,0,0,0,1,4,0,1.1,4,0,0,0,9
B-4,561,76,0,0,0,1.2,4,0,1.6,4,21,1.8,4,1,1.9,4,1,2.2,4,0
B-4,93,76,1.2,4,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
B-4,94,76,1.3,4,8,1.5,4,8,1.6,4,8,1.6,4,8,1.7,4,1,1.8,4,1
B-4,95,76,9.2,4,0,10.2,4,0,11.3,4,0,12.6,4,0,13.4,4,0,16.1,3,0
B-4,96,76,3.3,4,8,3.5,4,8,3.7,4,8,3.8,4,8,3.9,4,8,4.2,4,8
B-4,97,40,9,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
B-4,653,76,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.5,4,1
B-4,687,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
B-4,654,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.5,4,1
B-4,688,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
B-4,98,76,1.8,4,81,2.2,4,8,2.5,4,0,2.7,4,0,3,4,0,3.3,4,3
B-4,689,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
B-4,99,40,20,2,0,20.7,2,0,21.6,2,0,22.5,2,0,23.5,2,0,25.7,2,0
B-4,100,76,2.2,4,8,2.4,4,38,2.6,4,38,2.7,4,0,3.1,4,0,3.9,4,0
B-4,690,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,0
B-4,691,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
B-4,692,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,1
B-4,655,76,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2.3,4,0
B-4,656,28,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0,2,4,0
B-4,101,76,4.3,4,8,5,4,8,5.5,4,0,5.9,4,0,6.3,4,0,8.3,4,0
B-4,102,76,2.7,4,81,2.8,4,0,2.9,4,0,2.9,4,21,0,0,9,0,0,0
B-4,103,76,2,4,813,2.2,4,38,0,0,9,0,0,0,0,0,0,0,0,0
B-4,104,76,2.4,4,81,2.8,4,8,3.1,4,0,3.5,4,0,4.1,4,0,5.5,4,0
B-4,105,76,2.6,4,0,3,4,8,3.3,4,8,3.6,4,8,3.8,4,0,4.2,4,8
B-4,611,76,0,0,0,0,0,0,1.1,4,0,1.1,4,0,1.1,4,0,1.2,4,0
B-4,106,76,30.9,2,0,31.3,2,2,31.7,2,2,31.8,2,21,32.2,2,21,32.2,4,12
B-4,693,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4,12
B-4,612,28,0,0,0,0,0,0,1.1,4,1,1.1,4,1,1.2,4,13,0,0,9
B-4,633,76,0,0,0,0,0,0,0,0,0,1,4,0,1.3,4,32,0,0,9
B-4,634,76,0,0,0,0,0,0,0,0,0,1,4,0,1.1,4,0,2.3,4,0
B-4,694,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
B-4,657,76,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0,2.2,4,0
B-4,107,76,1.5,4,812,1.8,4,8,2,4,8,2.1,4,8,2.2,4,2,3,4,0
B-4,108,76,3.4,4,0,3.7,4,0,3.9,4,0,4.1,4,0,4.2,4,0,5.4,4,3
B-4,109,76,1.4,4,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
B-4,695,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4,0
B-4,658,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.9,4,0
B-4,110,76,1.7,4,8,1.8,4,8,2.1,4,2,2.2,4,0,2.6,4,0,3.7,4,0
B-4,111,76,1.4,4,82,1.6,4,8,2.1,4,8,2.7,4,0,3.1,4,0,3.5,4,1
B-4,659,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.3,4,0
B-4,112,56,21.1,2,0,22.5,2,0,23.8,2,0,25.1,2,0,26.4,2,1,0,0,9
B-4,113,76,1.9,4,1,2.2,4,8,2.3,4,8,2.4,4,8,2.5,4,8,0,0,9
B-4,29,29,10.1,3,1,10.8,3,0,11.4,3,1,0,0,9,0,0,0,0,0,0
B-4,115,76,5.2,4,8,5.7,4,8,6.1,4,0,6.6,4,0,7.2,4,0,9.4,4,0
B-4,116,76,4.4,4,81,4.8,4,8,5,4,18,5.1,4,18,5.4,4,18,0,0,9
B-4,696,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
B-4,697,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
B-4,698,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,4,1
B-4,699,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,3
B-4,700,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4,0
B-4,701,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
B-4,117,56,20.6,2,0,21.9,2,0,23,2,0,24,2,0,25.3,2,0,28.2,2,0
B-4,118,76,1.5,4,82,1.5,4,2,1.5,4,2,1.5,4,2,0,0,9,0,0,0
B-4,119,76,2,4,8,3.3,4,8,2.5,4,8,2.8,4,0,3,4,0,3.5,4,0
B-4,660,76,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.5,4,0
B-4,702,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,8
B-4,120,91,16,2,0,17.3,2,0,18.5,2,0,19.8,2,0,21.3,2,0,23.5,2,0
B-4,661,76,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.3,4,0
B-4,703,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
B-4,121,76,8.2,4,1,8.7,4,2,9.3,4,1,9.8,4,1,10.2,4,1,11.2,4,1
B-4,122,76,5.6,4,81,6.1,4,0,6.4,4,1,7.2,4,1,8,4,1,9.1,4,1
B-4,704,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3
B-4,705,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
B-4,123,76,8.5,3,0,9.2,3,0,9.7,4,2,10.4,4,0,11,4,0,12.3,4,0
B-4,124,76,4.3,4,8,4.6,4,8,4.7,4,8,4.9,4,0,5.2,4,0,5.2,4,0
B-4,125,76,3,4,81,3,4,8,3,4,1,0,0,9,0,0,0,0,0,0
B-4,126,76,3.3,4,0,3.5,4,0,3.6,4,0,3.7,4,0,3.7,4,0,4,4,0
B-4,127,66,9.3,4,81,9.6,4,0,9.8,4,0,10.2,4,0,10.5,4,0,11,4,0
B-4,128,76,4.7,4,0,4.9,4,0,4.9,4,0,4.9,4,0,4.9,4,0,5.2,4,0
B-4,129,40,25.4,2,0,26.7,2,0,27.8,2,0,28.7,2,0,29.7,2,0,31.9,2,0
B-4,130,76,1.8,4,18,1.9,4,8,1.9,4,81,1.9,4,18,1.9,4,18,0,0,9
B-4,131,66,13.4,3,0,13.6,3,2,13.8,3,2,14.1,3,0,14.3,3,0,14.4,4,0
B-4,132,76,3.1,4,8,3.2,4,8,3.3,4,0,3.3,4,0,3.4,4,0,3.5,4,1
B-4,133,40,10.5,3,0,10.9,3,0,11.3,3,0,11.8,3,0,12.1,3,0,12.8,3,0
B-4,134,76,4.6,4,8,5,4,8,5.2,4,0,5.5,4,0,5.7,4,0,6.2,4,0
B-4,135,76,11.5,2,0,12.2,3,0,13,3,0,13.9,3,0,14.9,2,0,17.4,2,0
B-4,613,76,0,0,0,0,0,0,1.1,4,0,1.1,4,0,1.1,4,0,1.6,4,3
B-4,614,76,0,0,0,0,0,0,1.1,4,0,1.3,4,1,1.5,4,1,0,0,9
B-4,635,76,0,0,0,0,0,0,0,0,0,1,4,0,1.1,4,0,0,0,9
B-4,136,28,1.5,4,81,1.7,4,8,1.9,4,8,2,4,8,2.2,4,0,3.9,4,0
B-4,706,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
B-4,707,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
B-4,636,76,0,0,0,0,0,0,0,0,0,1.4,1,0,1.6,4,0,2.7,4,0
B-4,708,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3
B-4,662,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.8,4,1
B-4,615,76,0,0,0,0,0,0,1.1,4,0,1.1,4,0,1.1,4,0,1.6,4,0
B-4,637,76,0,0,0,0,0,0,0,0,0,1.1,4,0,1.2,4,0,1.7,4,3
B-4,616,76,0,0,0,0,0,0,1,4,0,1.2,4,1,1.2,4,1,1.7,4,3
B-4,663,76,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.2,4,0
B-4,138,76,9.1,3,3,9.7,4,0,10,4,0,10.3,4,0,10.6,4,0,11.3,4,0
B-4,139,76,12.7,3,1,13,4,0,13.3,4,1,13.6,4,1,13.9,4,0,14.4,3,0
B-4,140,66,11.5,2,1,12,2,0,12.9,2,0,13.5,2,0,14.1,2,0,14.8,4,12
B-4,141,76,9.1,4,0,9.3,4,2,9.5,4,0,9.6,4,0,9.8,4,0,10.2,4,0
B-4,142,76,5,4,1,5,4,0,5,4,1,5,4,1,5,4,1,0,0,9
B-4,143,40,13.1,2,0,13.8,2,0,14.6,2,0,15.5,2,0,16.8,2,0,19.4,2,0
B-4,144,79,1.7,4,1,1.7,4,2,0,0,9,0,0,0,0,0,0,0,0,0
B-4,145,76,2,4,8,2.2,4,8,2.2,4,8,2.2,4,81,2.2,4,128,2.3,4,12
B-4,146,76,1.6,4,81,1.7,4,8,1.7,4,8,1.8,4,18,1.8,4,18,1.8,4,18
B-4,147,91,15.6,2,0,16.4,2,0,17.3,2,0,17.9,2,0,18.5,2,0,19.6,2,0
B-4,148,66,16.4,2,0,17.2,2,0,18.3,2,0,19.2,2,0,19.9,2,0,21.1,2,0
B-4,149,76,1.7,4,8,1.8,4,8,1.8,4,8,1.9,4,0,2,4,8,2.1,4,8
B-4,150,28,2.1,4,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
B-4,151,79,8.5,4,0,8.9,4,0,9.1,4,0,9.5,4,0,9.7,4,0,10.2,4,1
B-4,152,40,22.1,2,0,23,2,0,24,2,0,25.1,2,0,26.2,2,0,29.2,2,0
B-4,153,79,12.7,2,1,13.5,3,0,14.2,2,0,14.7,2,0,15.4,2,0,16.6,2,0
B-4,154,76,2.4,4,8,2.6,4,8,2.7,4,0,2.8,4,0,2.8,4,0,3.1,4,0
B-4,155,91,6.3,4,8,6.4,4,0,0,0,9,0,0,0,0,0,0,0,0,0
B-4,156,91,9,3,0,9.6,3,0,10.2,3,0,10.6,3,0,10.8,3,0,11.2,3,0
B-4,300,76,1.7,4,8,1.9,4,8,1.9,4,8,1.9,4,8,2,4,8,2.2,4,3
B-4,157,40,15,2,0,16,2,0,17.2,2,0,18.3,2,0,19.4,2,0,21.4,2,0
B-4,346,76,2.2,4,8,2.4,4,8,2.5,4,8,2.5,4,0,2.6,4,0,3,4,0
B-4,158,76,2.9,4,82,2.9,4,8,2.9,4,8,0,0,9,0,0,0,0,0,0
B-4,159,76,5,4,0,5.5,4,0,5.9,4,0,6.1,4,0,6.4,4,0,7.3,4,0
B-4,160,76,4.3,4,8,4.7,4,8,4.9,4,0,5.1,4,0,5.3,4,0,6.2,4,1
B-4,161,76,2.5,4,82,2.5,4,8,2.5,4,82,0,0,9,0,0,0,0,0,0
B-4,162,40,6.9,4,0,7,4,0,7.2,4,2,7.3,4,0,0,0,9,0,0,0
B-4,163,76,3.3,4,81,3.5,4,8,3.5,4,1,3.6,4,1,3.6,4,1,3.7,4,1
B-4,164,76,1.8,4,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
B-4,165,40,16.6,2,4,17.9,2,0,19.5,2,0,20.9,2,0,22.4,2,0,25.7,2,0
B-4,166,79,5.5,4,81,6.5,4,0,6.7,4,1,7,4,1,7.4,4,1,8.7,4,1
B-4,709,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
B-4,664,76,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.3,4,0
B-4,167,79,4.2,4,814,4.4,4,0,4.5,4,1,4.5,4,1,4.5,4,1,4.8,4,1
B-4,168,79,2.8,4,134,2.9,4,38,3,4,38,3.1,4,38,3.2,4,3,3.9,4,3
B-4,665,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.6,4,0
B-4,169,76,24.3,2,4,24.4,2,24,24.8,2,24,25,2,24,0,0,9,0,0,0
B-4,710,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
B-4,617,76,0,0,0,0,0,0,1.1,4,0,1.4,4,0,1.6,4,0,2.4,4,123
B-4,170,79,4.1,4,8,4.1,4,2,0,0,9,0,0,0,0,0,0,0,0,0
B-4,711,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
B-4,638,76,0,0,0,0,0,0,0,0,0,1,4,0,1.2,4,0,2,4,0
B-4,171,76,25.8,3,1,26,3,3,26.1,3,31,26.3,3,31,0,0,9,0,0,0
B-4,712,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3
B-4,713,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,3
B-4,558,76,0,0,0,1.3,4,8,1.3,4,8,1.5,4,0,1.8,4,0,3.2,4,0
B-4,172,76,1.2,4,3,1.3,4,8,1.4,4,8,1.4,4,0,1.5,4,0,2,4,0
B-4,559,76,0,0,0,1.2,4,8,1.1,4,8,1.2,4,0,1.4,4,0,2,4,0
B-4,173,28,1.8,4,8,2,4,8,2.1,4,8,2.2,4,8,2.2,4,8,2.7,4,8
B-4,666,76,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.3,4,0
B-4,714,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
B-4,174,66,9.6,3,0,10.8,3,0,11.9,2,0,13.2,2,0,14.1,2,0,16.1,2,0
B-4,175,28,1,4,1,1.1,4,0,1.1,4,0,0,0,9,0,0,0,0,0,0
B-4,618,76,0,0,0,0,0,0,1,4,0,1.1,4,0,1.3,4,0,1.6,4,0
B-4,715,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
B-4,176,76,1,4,81,1.2,4,0,1.3,4,0,1.4,4,0,1.5,4,0,2,4,0
B-4,177,86,1,4,8,1.3,4,8,0,0,9,0,0,0,0,0,0,0,0,0
B-4,716,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
B-4,560,76,0,0,0,1,4,8,1,4,0,1,4,0,1,4,1,1.3,4,1
B-4,178,76,4.9,4,0,5.7,4,0,6,4,0,6.4,4,0,6.8,4,0,7.7,4,0
B-4,179,76,2.2,4,83,2.3,4,38,2.3,4,38,2.3,4,381,0,0,9,0,0,0
B-4,232,76,1.2,4,81,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
B-4,180,76,1,4,1,1.2,4,8,1.2,4,8,0,0,9,0,0,0,0,0,0
B-4,236,76,1.7,4,8,1.8,4,8,1.8,4,38,1.9,4,31,1.9,4,13,2.2,4,1
B-4,181,40,11.4,4,0,11.6,4,0,12.3,4,0,12.3,4,0,12.7,4,0,13.3,3,0
B-4,182,40,22.4,2,1,22.8,2,2,0,0,9,0,0,0,0,0,0,0,0,0
B-4,717,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
B-4,183,76,4.9,4,0,5.9,4,0,6.7,4,0,7.3,4,0,7.6,4,0,8.2,4,0
B-4,184,76,1.9,4,8,2.1,4,8,2.1,4,8,2.1,4,0,2.1,4,0,0,0,9
B-4,185,40,21.8,2,0,23.1,2,0,24.6,2,0,25.9,2,0,27.2,2,0,29.8,2,0
B-4,186,76,1.3,4,12,1.3,4,2,0,0,9,0,0,0,0,0,0,0,0,0
B-4,187,76,2.1,4,8,2.3,4,8,2.4,4,8,2.4,4,8,2.5,4,2,2.7,4,0
B-4,188,76,4.8,4,0,6.4,3,0,7.7,3,0,8.8,3,0,9.6,3,0,10.7,3,0
B-4,189,76,1.2,4,2,1.2,4,23,1.2,4,23,0,0,9,0,0,0,0,0,0
B-4,190,76,4.1,4,8,4.7,4,0,5,4,0,5.2,4,0,5.5,4,13,6.3,4,1
B-4,191,76,3.7,4,8,4.1,4,0,4.2,4,1,4.4,4,1,4.5,4,13,0,0,9
B-4,192,76,1.4,4,8,1.4,4,8,0,0,9,0,0,0,0,0,0,0,0,0
B-4,193,76,1.9,4,81,2.1,4,8,2.1,4,8,0,0,9,0,0,0,0,0,0
B-4,718,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
B-4,194,76,4.6,4,8,5.2,4,8,5.6,4,0,5.8,4,1,6.1,4,1,8.2,4,1
B-4,195,76,1.1,4,2,1.1,4,2,1.1,4,2,0,0,9,0,0,0,0,0,0
B-4,619,76,0,0,0,0,0,0,1,4,0,1,4,1,0,0,9,0,0,0
B-4,719,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,4,0
B-4,720,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4,0
B-4,196,76,2.2,4,81,2.5,4,0,2.6,4,0,2.6,4,0,2.6,4,0,2.8,4,0
B-4,197,76,3.3,4,18,3.7,4,8,3.9,4,0,4,4,0,4.3,4,0,5.4,4,0
B-4,198,76,1.9,4,8,2,4,82,2,4,8,2,4,0,2,4,0,2.1,4,1
B-4,199,40,6.4,4,8,6.6,4,0,6.7,4,0,7,4,0,7,4,0,0,0,9
B-4,200,76,2.7,4,8,3.2,4,8,3.5,4,0,4.1,4,0,4.6,4,0,5.5,4,0
B-4,667,76,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.2,4,3
B-4,721,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
B-4,722,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
B-4,723,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,4,0
B-4,724,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,4,0
B-4,201,76,9.8,4,8,10.9,4,0,11.6,4,0,12.4,4,0,12.9,4,0,14.4,3,0
B-4,725,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
B-4,726,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
B-4,727,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
B-4,728,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,3
B-4,202,76,4.2,4,8,4.6,4,0,4.9,4,0,5,4,0,5.2,4,0,6.3,4,0
B-4,557,76,0,0,0,1.1,4,0,1.1,4,1,1.2,4,1,0,0,9,0,0,0
B-4,203,91,6.7,4,8,7,4,0,7.2,4,0,7.4,4,0,7.5,4,0,0,0,9
B-4,668,76,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.4,4,0
B-4,620,76,0,0,0,0,0,0,1.3,4,0,1.6,4,1,1.8,4,1,2.3,4,0
B-4,554,76,0,0,0,1.2,4,0,1.5,4,0,1.7,4,0,1.8,4,0,2.4,4,0
B-4,621,76,0,0,0,0,0,0,1,4,0,1.3,4,0,1.5,4,0,0,0,9
B-4,622,76,0,0,0,0,0,0,1,4,1,1.2,4,0,1.3,4,0,1.5,4,2
B-4,555,76,0,0,0,1.1,4,0,1.4,4,0,1.8,4,0,2.2,4,0,0,0,9
B-4,623,76,0,0,0,0,0,0,1.1,4,0,1.1,4,0,1.2,4,0,1.5,4,0
B-4,624,76,0,0,0,0,0,0,1.1,4,0,1.1,4,0,1.2,4,0,1.6,4,0
B-4,556,76,0,0,0,1.1,4,0,1.3,4,0,1.5,4,0,1.8,4,0,0,0,9
B-4,625,76,0,0,0,0,0,0,1.1,4,1,1.1,4,1,1.2,4,0,0,0,9
B-4,669,76,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,0,0,9
B-4,729,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
B-4,730,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
B-4,731,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
B-4,732,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
B-4,733,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
B-4,670,76,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.5,4,0
B-4,639,76,0,0,0,0,0,0,0,0,0,1,4,0,0,0,9,0,0,0
B-4,640,76,0,0,0,0,0,0,0,0,0,1,4,0,1.4,4,0,1.8,4,0
B-4,204,76,1.3,4,8,1.9,4,0,2.2,4,0,2.4,4,0,2.5,4,0,3.7,4,0
B-4,626,76,0,0,0,0,0,0,1,4,0,1.3,4,0,1.3,4,0,1.4,4,0
B-4,641,76,0,0,0,0,0,0,0,0,0,1,4,0,1.1,4,0,1.5,4,0
B-4,627,76,0,0,0,0,0,0,1,4,0,1.4,4,0,1.5,4,0,0,0,9
B-4,642,76,0,0,0,0,0,0,0,0,0,1,4,0,1,4,0,1.3,4,0
B-4,205,76,2.7,4,812,3,4,2,3.3,4,8,3.3,4,1,3.4,4,1,3.5,4,12
B-4,206,76,4,4,81,4.2,4,32,0,0,9,0,0,0,0,0,0,0,0,0
